12.3	1.Name	2.Nr	3.Release date	4.Price	5.ID	6.File Name	7.Limited
Yasuo	True Damage Yasuo	7	10-Nov-2019	1350	1362	Yasuo_18	
Yasuo	Spirit Blossom Yasuo	8	22-Jul-2020	1350	1363	Yasuo_35	
Yasuo	True Damage Yasuo Prestige Edition	9	25-Sep-2020	special	1364	Yasuo_36	
Yasuo	Dream Dragon Yasuo		21-Oct-2021	1820		Yasuo_55	
Yasuo	Truth Dragon Yasuo		21-Oct-2021	1820		Yasuo_54	
Yone	Original Yone	0	06-Aug-2020	975	1365	Yone_0	
Yone	Spirit Blossom Yone	1	06-Aug-2020	1350	1366	Yone_1	
Yone	Battle Academia Yone	2	18-Mar-2021	1350	1367	Yone_10	
Yone	Dawnbringer Yone		23-Sep-2021	1820		Yone_19	
Yorick	Original Yorick	0	22-Jun-2011	880	1368	Yorick_0	
Yorick	Pentakill Yorick	1	21-Jun-2011	975	1369	Yorick_1	
Yorick	Undertaker Yorick	2	21-Jun-2011	520	1370	Yorick_2	
Yorick	Arclight Yorick	3	02-Oct-2017	1350	1371	Yorick_3	
Yorick	Meowrick	4	27-Mar-2019	1350	1372	Yorick_4	
Yorick	Resistance Yorick	5	12-Nov-2020	1350	1373	Yorick_12	
Yorick	Pentakill III: Lost Chapter Yorick		09-Sep-2021	1350		Yorick_21	
Yuumi	Original Yuumi	0	14-May-2019	975	1375	Yuumi_0	
Yuumi	Battle Principal Yuumi	1	14-May-2019	1350	1376	Yuumi_1	
Yuumi	Heartseeker Yuumi	2	04-Feb-2020	1350	1377	Yuumi_11	
Yuumi	Yuubee	3	04-Mar-2021	1350	1378	Yuumi_19	
Yuumi	Bewitching Yuumi		07-Oct-2021	1350		Yuumi_28	
Zac	Original Zac	0	29-Mar-2013	975	1379	Zac_0	
Zac	special Weapon Zac	1	29-Mar-2013	975	1380	Zac_1	
Zac	Pool Party Zac	2	25-Jun-2015	1350	1381	Zac_2	
Zac	SKT T1 Zac	3	27-Jun-2017	1350	1382	Zac_6	yes
Zac	Battlecast Zac	4	12-Nov-2020	1350	1383	Zac_7	
Zed	Original Zed	0	13-Nov-2012	880	1384	Zed_0	
Zed	Shockblade Zed	1	13-Nov-2012	975	1385	Zed_1	
Zed	SKT T1 Zed	2	04-May-2014	750	1386	Zed_2	yes
Zed	PROJECT: Zed	3	07-Sep-2015	1350	1387	Zed_3	
Zed	Championship Zed	4	25-Sep-2016	975	1388	Zed_10	yes
Zed	Death Sworn Zed	5	25-Oct-2017	1350	1389	Zed_11	
Zed	Galaxy Slayer Zed	6	18-Apr-2019	1820	1390	Zed_13	
Zed	PsyOps Zed	7	17-Sep-2020	1350	1391	Zed_15	
Zed	PROJECT: Zed Prestige Edition	8	24-Jun-2021	special	1392	Zed_30	
Zed	Debonair Zed		09-Dec-2021	1820		Zed_31	
Zeri	Original Zeri		20-Jan-2022	975		Zeri_0	
Zeri	Withered Rose Zeri		20-Jan-2022	1350		Zeri_1	
Ziggs	Original Ziggs	0	01-Feb-2012	880	1393	Ziggs_0	
Ziggs	Mad Scientist Ziggs	1	01-Feb-2012	975	1394	Ziggs_1	
Ziggs	Major Ziggs	2	01-Feb-2012	975	1395	Ziggs_2	
Ziggs	Pool Party Ziggs	3	04-Sep-2012	1350	1396	Ziggs_3	
Ziggs	Snow Day Ziggs	4	14-Dec-2012	975	1397	Ziggs_4	
Ziggs	Master Arcanist Ziggs	5	06-May-2015	1350	1398	Ziggs_5	
Ziggs	Battle Boss Ziggs	6	08-Aug-2017	1350	1399	Ziggs_6	
Ziggs	Odyssey Ziggs	7	12-Sep-2018	1350	1400	Ziggs_7	
Ziggs	Sugar Rush Ziggs	8	17-Dec-2019	1350	1401	Ziggs_14	
Ziggs	Hextech Ziggs	9	03-Sep-2020	special	1402	Ziggs_23	
Zilean	Original Zilean	0	17-Apr-2009	585	1403	Zilean_0	
Zilean	Old Saint Zilean	1	23-Dec-2009	520	1404	Zilean_1	
Zilean	Groovy Zilean	2	27-Jul-2010	520	1405	Zilean_2	
Zilean	Shurima Desert Zilean	3	08-Sep-2010	975	1406	Zilean_3	
Zilean	Time Machine Zilean	4	12-Apr-2011	520	1407	Zilean_4	
Zilean	Blood Moon Zilean	5	10-May-2015	975	1408	Zilean_5	
Zilean	Sugar Rush Zilean	6	17-Dec-2019	1350	1409	Zilean_6	
Zoe	Original Zoe	0	21-Nov-2017	975	1410	Zoe_0	
Zoe	Cyber Pop Zoe	1	21-Nov-2017	1350	1411	Zoe_1	
Zoe	Pool Party Zoe	2	02-Aug-2018	1350	1412	Zoe_2	
Zoe	Star Guardian Zoe	3	12-Sep-2019	1350	1413	Zoe_9	
Zoe	Arcanist Zoe	4	09-Jul-2020	1350	1414	Zoe_18	
Zoe	Arcanist Zoe Prestige Edition	5	09-Jul-2020	special	1415	Zoe_19	
Zyra	Original Zyra	0	24-Jul-2012	880	1416	Zyra_0	
Zyra	Wildfire Zyra	1	24-Jul-2012	975	1417	Zyra_1	
Zyra	Haunted Zyra	2	29-Oct-2013	1350	1418	Zyra_2	
Zyra	SKT T1 Zyra	3	04-May-2014	750	1419	Zyra_3	yes
Zyra	Dragon Sorceress Zyra	4	09-Mar-2017	1350	1420	Zyra_4	
Zyra	Coven Zyra	5	16-Apr-2020	1350	1421	Zyra_5	
Zyra	Coven Zyra Prestige Edition	6	16-Apr-2020	special	1422	Zyra_6	
Zyra	Crystal Rose Zyra	7	11-Feb-2021	1350	1423	Zyra_7	
Zyra	Crime City Nightmare Zyra		26-Aug-2021	1350		Zyra_16	
